SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Mon Jun 06 14:27:43 CEST 2016
Benutzer: Admin
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Ja
Zahl der probierten Teilspektren: 1
Spektrometer: USB4H10187
Integrationszeit (usec): 200000 (USB4H10187)
Spektren Durchschnitt berechnet: 20 (USB4H10187)
Boxcar Glättung: 0 (USB4H10187)
Dunkelstromkorrektur: Nein (USB4H10187)
Puls/Lampe aktiviert: Nein (USB4H10187)
Correct for Detector Non-linearity: Nein (USB4H10187)
Streulichtkorrektur: Nein (USB4H10187)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
176,80	3,48
177,02	3,48
177,24	3,48
177,46	-1,64
177,68	7,58
177,91	9,22
178,13	-15,87
178,35	12,19
178,57	7,58
178,79	-0,41
179,02	0,00
179,24	-9,32
179,46	18,74
179,68	37,58
179,90	10,75
180,12	23,76
180,35	-16,18
180,57	20,99
180,79	42,80
181,01	71,99
181,23	23,24
181,46	39,53
181,68	60,72
181,90	85,50
182,12	57,75
182,34	44,65
182,56	45,67
182,79	22,73
183,01	43,62
183,23	30,31
183,45	47,41
183,67	60,62
183,89	24,78
184,12	49,66
184,34	47,21
184,56	74,24
184,78	68,20
185,00	48,74
185,22	32,97
185,45	52,63
185,67	54,99
185,89	61,64
186,11	47,00
186,33	44,85
186,55	55,09
186,77	30,21
187,00	80,28
187,22	60,72
187,44	61,23
187,66	66,87
187,88	49,66
188,10	54,07
188,32	59,19
188,55	66,25
188,77	60,01
188,99	68,20
189,21	52,22
189,43	58,26
189,65	67,58
189,87	57,55
190,10	62,26
190,32	47,72
190,54	57,34
190,76	61,34
190,98	76,90
191,20	41,88
191,42	71,58
191,64	48,02
191,87	51,51
192,09	35,74
192,31	52,02
192,53	52,43
192,75	59,60
192,97	47,41
193,19	60,62
193,41	64,00
193,64	66,76
193,86	49,97
194,08	65,02
194,30	40,04
194,52	43,83
194,74	45,36
194,96	56,83
195,18	60,01
195,40	48,84
195,63	41,47
195,85	57,86
196,07	50,99
196,29	60,42
196,51	51,92
196,73	40,86
196,95	54,78
197,17	57,65
197,39	59,29
197,61	55,60
197,84	64,82
198,06	61,44
198,28	52,63
198,50	69,02
198,72	66,87
198,94	56,01
199,16	54,07
199,38	64,82
199,60	52,12
199,82	59,80
200,04	62,98
200,26	62,36
200,49	64,10
200,71	72,60
200,93	71,47
201,15	81,10
201,37	62,77
201,59	65,84
201,81	73,01
202,03	53,04
202,25	26,21
202,47	73,83
202,69	54,17
202,91	58,98
203,13	79,36
203,35	49,66
203,58	58,47
203,80	67,48
204,02	67,07
204,24	73,93
204,46	68,40
204,68	61,64
204,90	52,84
205,12	61,23
205,34	76,59
205,56	75,67
205,78	71,17
206,00	84,27
206,22	68,61
206,44	67,99
206,66	64,20
206,88	86,83
207,10	55,81
207,32	71,37
207,54	63,08
207,76	75,37
207,99	57,24
208,21	66,35
208,43	62,87
208,65	71,58
208,87	72,29
209,09	82,84
209,31	83,25
209,53	60,82
209,75	70,25
209,97	69,94
210,19	54,58
210,41	58,16
210,63	92,36
210,85	46,69
211,07	65,74
211,29	67,58
211,51	104,86
211,73	93,18
211,95	56,42
212,17	80,18
212,39	74,85
212,61	77,52
212,83	69,32
213,05	77,21
213,27	81,20
213,49	89,09
213,71	72,60
213,93	77,72
214,15	75,16
214,37	78,85
214,59	67,38
214,81	64,00
215,03	66,25
215,25	79,67
215,47	79,97
215,69	59,49
215,91	95,23
216,13	58,67
216,35	80,59
216,57	89,29
216,79	73,11
217,01	87,45
217,23	53,86
217,45	55,09
217,67	90,73
217,89	95,74
218,11	70,86
218,33	70,86
218,55	83,76
218,77	88,78
218,99	97,89
219,21	77,31
219,43	97,28
219,65	67,17
219,87	89,60
220,09	107,31
220,31	70,65
220,53	91,24
220,75	76,49
220,97	81,92
221,19	74,44
221,41	85,91
221,63	98,10
221,85	71,17
222,06	56,01
222,28	78,13
222,50	83,15
222,72	68,91
222,94	93,18
223,16	97,48
223,38	52,74
223,60	79,97
223,82	55,60
224,04	93,08
224,26	84,89
224,48	83,15
224,70	82,43
224,92	69,12
225,14	89,09
225,36	80,49
225,58	75,26
225,80	106,60
226,02	81,61
226,24	102,81
226,45	76,08
226,67	75,26
226,89	105,57
227,11	78,95
227,33	108,85
227,55	89,29
227,77	81,41
227,99	76,90
228,21	107,83
228,43	92,88
228,65	84,48
228,87	84,48
229,09	76,08
229,31	101,99
229,52	89,09
229,74	86,73
229,96	66,15
230,18	62,98
230,40	99,43
230,62	96,25
230,84	86,83
231,06	87,76
231,28	79,97
231,50	89,80
231,72	93,90
231,94	106,70
232,15	92,67
232,37	93,18
232,59	91,75
232,81	98,10
233,03	99,74
233,25	89,39
233,47	91,03
233,69	97,28
233,91	107,01
234,13	73,73
234,34	96,15
234,56	75,16
234,78	88,57
235,00	96,97
235,22	69,73
235,44	81,51
235,66	96,46
235,88	107,93
236,10	95,54
236,31	90,11
236,53	68,30
236,75	97,38
236,97	110,39
237,19	106,49
237,41	96,77
237,63	108,95
237,85	100,04
238,07	104,24
238,28	85,71
238,50	102,30
238,72	94,82
238,94	85,30
239,16	89,80
239,38	104,65
239,60	106,90
239,81	95,13
240,03	90,42
240,25	103,32
240,47	131,27
240,69	104,34
240,91	77,21
241,13	89,50
241,34	95,23
241,56	74,85
241,78	94,31
242,00	121,34
242,22	104,04
242,44	104,24
242,66	96,77
242,87	85,81
243,09	100,35
243,31	107,42
243,53	79,46
243,75	117,55
243,97	86,12
244,19	89,50
244,40	94,31
244,62	107,21
244,84	112,13
245,06	107,83
245,28	106,60
245,50	96,46
245,71	88,78
245,93	92,36
246,15	131,58
246,37	102,71
246,59	96,15
246,81	86,32
247,02	92,98
247,24	94,62
247,46	103,32
247,68	135,17
247,90	76,39
248,11	93,80
248,33	85,40
248,55	104,45
248,77	104,34
248,99	129,43
249,21	96,36
249,42	101,37
249,64	98,10
249,86	85,91
250,08	99,74
250,30	100,86
250,51	92,36
250,73	124,82
250,95	93,39
251,17	123,19
251,39	114,48
251,60	121,96
251,82	80,38
252,04	105,57
252,26	105,78
252,48	95,44
252,69	103,12
252,91	97,07
253,13	100,86
253,35	112,95
253,57	98,40
253,78	104,45
254,00	103,01
254,22	110,59
254,44	113,76
254,65	127,28
254,87	112,64
255,09	118,27
255,31	139,16
255,53	117,04
255,74	102,40
255,96	134,86
256,18	115,40
256,40	95,84
256,61	118,88
256,83	135,99
257,05	92,06
257,27	113,36
257,48	133,63
257,70	121,96
257,92	111,41
258,14	113,25
258,36	128,10
258,57	85,09
258,79	134,45
259,01	109,46
259,23	101,58
259,44	111,61
259,66	129,23
259,88	88,06
260,10	118,88
260,31	131,79
260,53	111,82
260,75	109,46
260,97	97,48
261,18	120,83
261,40	99,02
261,62	107,11
261,84	135,17
262,05	113,97
262,27	125,13
262,49	102,81
262,71	114,89
262,92	110,80
263,14	115,51
263,36	90,01
263,57	142,54
263,79	138,65
264,01	148,17
264,23	139,98
264,44	122,47
264,66	136,39
