SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Mon Jun 06 14:41:07 CEST 2016
Benutzer: Admin
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Ja
Zahl der probierten Teilspektren: 1
Spektrometer: USB4H10187
Integrationszeit (usec): 200000 (USB4H10187)
Spektren Durchschnitt berechnet: 20 (USB4H10187)
Boxcar Glättung: 0 (USB4H10187)
Dunkelstromkorrektur: Nein (USB4H10187)
Puls/Lampe aktiviert: Nein (USB4H10187)
Correct for Detector Non-linearity: Nein (USB4H10187)
Streulichtkorrektur: Nein (USB4H10187)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
176,80	22,73
177,02	22,73
177,24	22,73
177,46	24,78
177,68	20,38
177,91	85,20
178,13	65,02
178,35	62,46
178,57	68,20
178,79	59,49
179,02	63,69
179,24	52,74
179,46	59,49
179,68	62,05
179,90	70,14
180,12	71,17
180,35	55,09
180,57	64,20
180,79	108,85
181,01	98,51
181,23	106,90
181,46	98,92
181,68	102,71
181,90	110,39
182,12	110,39
182,34	87,96
182,56	98,00
182,79	73,32
183,01	121,96
183,23	106,70
183,45	98,40
183,67	111,31
183,89	107,72
184,12	96,15
184,34	111,31
184,56	117,35
184,78	103,01
185,00	115,71
185,22	105,78
185,45	121,85
185,67	94,41
185,89	117,76
186,11	91,85
186,33	106,29
186,55	119,40
186,77	86,32
187,00	125,75
187,22	122,16
187,44	119,09
187,66	111,72
187,88	96,66
188,10	130,25
188,32	126,36
188,55	112,74
188,77	107,11
188,99	125,95
189,21	108,34
189,43	121,55
189,65	107,42
189,87	115,30
190,10	95,84
190,32	108,34
190,54	109,98
190,76	106,08
190,98	122,16
191,20	83,56
191,42	137,11
191,64	104,04
191,87	99,84
192,09	117,45
192,31	110,08
192,53	111,31
192,75	132,50
192,97	110,69
193,19	90,93
193,41	118,78
193,64	124,52
193,86	122,06
194,08	110,28
194,30	100,04
194,52	108,44
194,74	98,20
194,96	124,31
195,18	104,55
195,40	112,23
195,63	108,24
195,85	100,96
196,07	93,59
196,29	126,87
196,51	134,45
196,73	119,70
196,95	107,62
197,17	109,26
197,39	107,72
197,61	127,18
197,84	128,00
198,06	124,62
198,28	142,03
198,50	125,95
198,72	123,80
198,94	120,52
199,16	121,65
199,38	137,32
199,60	128,31
199,82	123,70
200,04	127,59
200,26	108,64
200,49	113,56
200,71	128,20
200,93	119,09
201,15	116,32
201,37	121,65
201,59	117,76
201,81	112,54
202,03	133,73
202,25	83,97
202,47	119,70
202,69	95,74
202,91	103,42
203,13	123,49
203,35	98,61
203,58	113,25
203,80	134,35
204,02	97,79
204,24	118,88
204,46	132,20
204,68	111,31
204,90	103,12
205,12	107,72
205,34	144,59
205,56	117,96
205,78	129,64
206,00	141,41
206,22	119,70
206,44	124,93
206,66	118,07
206,88	144,59
207,10	121,55
207,32	124,41
207,54	109,36
207,76	128,92
207,99	83,66
208,21	130,66
208,43	107,93
208,65	115,20
208,87	128,71
209,09	121,65
209,31	125,13
209,53	103,93
209,75	132,50
209,97	120,42
210,19	121,14
210,41	131,79
210,63	127,69
210,85	119,70
211,07	108,75
211,29	119,29
211,51	117,76
211,73	149,30
211,95	138,95
212,17	123,70
212,39	112,43
212,61	151,04
212,83	122,06
213,05	130,35
213,27	131,48
213,49	123,29
213,71	102,50
213,93	106,39
214,15	131,68
214,37	121,85
214,59	134,35
214,81	117,86
215,03	102,91
215,25	113,66
215,47	130,15
215,69	132,09
215,91	134,65
216,13	122,88
216,35	132,50
216,57	126,77
216,79	110,39
217,01	150,42
217,23	103,52
217,45	108,85
217,67	138,44
217,89	140,08
218,11	138,65
218,33	127,18
218,55	133,53
218,77	128,82
218,99	100,96
219,21	144,48
219,43	120,63
219,65	117,76
219,87	153,39
220,09	147,04
220,31	141,31
220,53	143,15
220,75	126,46
220,97	145,82
221,19	134,04
221,41	131,17
221,63	123,08
221,85	113,76
222,06	119,70
222,28	115,71
222,50	161,99
222,72	118,99
222,94	145,00
223,16	139,36
223,38	104,65
223,60	120,22
223,82	119,91
224,04	142,64
224,26	128,61
224,48	120,22
224,70	144,38
224,92	145,71
225,14	136,29
225,36	150,63
225,58	100,76
225,80	147,86
226,02	124,52
226,24	137,32
226,45	130,97
226,67	122,47
226,89	146,53
227,11	147,97
227,33	144,59
227,55	154,21
227,77	126,15
227,99	145,61
228,21	147,25
228,43	133,73
228,65	125,95
228,87	116,53
229,09	121,85
229,31	157,28
229,52	170,29
229,74	155,54
229,96	116,22
230,18	113,05
230,40	152,27
230,62	133,94
230,84	150,94
231,06	132,61
231,28	144,48
231,50	134,35
231,72	135,27
231,94	154,83
232,15	154,11
232,37	136,39
232,59	127,18
232,81	164,96
233,03	162,51
233,25	140,90
233,47	153,19
233,69	134,86
233,91	140,39
234,13	127,28
234,34	142,54
234,56	135,47
234,78	120,11
235,00	131,79
235,22	136,09
235,44	130,25
235,66	143,26
235,88	156,98
236,10	152,98
236,31	145,51
236,53	131,68
236,75	156,57
236,97	166,50
237,19	148,58
237,41	139,77
237,63	153,90
237,85	111,72
238,07	146,63
238,28	146,33
238,50	150,63
238,72	158,92
238,94	133,02
239,16	144,18
239,38	159,64
239,60	144,79
239,81	149,19
240,03	152,06
240,25	136,09
240,47	159,13
240,69	154,31
240,91	130,97
241,13	155,54
241,34	145,51
241,56	140,18
241,78	140,70
242,00	178,07
242,22	140,90
242,44	162,30
242,66	137,52
242,87	128,20
243,09	141,92
243,31	125,23
243,53	140,39
243,75	165,07
243,97	139,57
244,19	146,22
244,40	158,31
244,62	168,04
244,84	156,46
245,06	157,39
245,28	139,88
245,50	185,65
245,71	134,86
245,93	148,58
246,15	160,97
246,37	162,40
246,59	165,89
246,81	113,15
247,02	149,30
247,24	163,33
247,46	155,85
247,68	169,06
247,90	160,56
248,11	150,83
248,33	156,16
248,55	146,12
248,77	143,15
248,99	170,08
249,21	130,46
249,42	154,11
249,64	161,58
249,86	161,89
250,08	127,18
250,30	153,70
250,51	142,13
250,73	144,79
250,95	147,35
251,17	161,99
251,39	152,06
251,60	155,75
251,82	148,58
252,04	144,89
252,26	149,91
252,48	124,62
252,69	139,36
252,91	149,91
253,13	150,42
253,35	159,43
253,57	141,21
253,78	140,49
254,00	142,33
254,22	145,82
254,44	160,66
254,65	167,22
254,87	151,24
255,09	165,27
255,31	170,80
255,53	146,12
255,74	136,50
255,96	173,36
256,18	163,33
256,40	162,51
256,61	156,87
256,83	190,26
257,05	145,61
257,27	147,35
257,48	163,02
257,70	149,50
257,92	100,56
258,14	173,97
258,36	168,86
258,57	141,62
258,79	164,25
259,01	175,72
259,23	141,51
259,44	152,47
259,66	170,90
259,88	150,63
260,10	165,17
260,31	169,06
260,53	146,43
260,75	144,89
260,97	124,11
261,18	161,99
261,40	159,43
261,62	153,60
261,84	142,74
262,05	154,11
262,27	171,21
